0.,5.227030692085774e-6,0.014438106970554893,0.3867227404270066,0.8325897626291776,0.3867227404270066,0.014438106970554893,5.227030692085774e-6,0.
0.,0.0002717974205183897,0.03387810254582778,0.395944802661007,0.8275470767430474,0.395944802661007,0.03387810254582778,0.0002717974205183897,0.
-2.3811617218586086e-26,0.0005661102219728718,0.044289879732714685,0.41308422052569665,0.8092695201408183,0.41308422052569665,0.044289879732714685,0.0005661102219728718,-2.3811617218586086e-26
6.54292906400573e-27,0.00029381276078489495,0.0349684180463927,0.39817858048311977,0.8252344251079717,0.39817858048311977,0.0349684180463927,0.00029381276078489495,6.54292906400573e-27
2.822277064597832e-28,0.0000931320835359544,0.02880330716512617,0.40188890388986387,0.8207465150574246,0.40188890388986387,0.02880330716512617,0.0000931320835359544,2.822277064597832e-28
0.,5.740140824079531e-7,0.006788640936811251,0.34409416677655497,0.8698130424166116,0.34409416677655497,0.006788640936811251,5.740140824079531e-7,0.
0.,0.0015979234802180715,0.05203394278270981,0.40997857240082747,0.8122891053026174,0.40997857240082747,0.05203394278270981,0.0015979234802180715,0.
0.,0.0000286822369491763,0.02043098587466794,0.38656163147608835,0.8352746608068643,0.38656163147608835,0.02043098587466794,0.0000286822369491763,0.
0.,5.490863190191821e-7,0.007196651757613214,0.35364770241262977,0.8604902569098176,0.35364770241262977,0.007196651757613214,5.490863190191821e-7,0.
0.,0.0004829207313793486,0.05390380032056021,0.4444909503913606,0.7734287902055172,0.4444909503913606,0.05390380032056021,0.0004829207313793486,0.
0.,8.474327165085946e-7,0.00848256666673349,0.364296408003525,0.8511103148026716,0.364296408003525,0.00848256666673349,8.474327165085946e-7,0.
0.,0.000030326630312228857,0.01968703539336518,0.37985680538868444,0.8420647237319999,0.37985680538868444,0.01968703539336518,0.000030326630312228857,0.
0.,1.0622132165522948e-6,0.007542199917518638,0.3411124595965925,0.87401142482451,0.3411124595965925,0.007542199917518638,1.0622132165522948e-6,0.
0.,5.49392476107398e-6,0.014250608734533285,0.3832369330924262,0.8361511760614414,0.3832369330924262,0.014250608734533285,5.49392476107398e-6,0.
1.3142351226731804e-32,2.193906710341046e-6,0.011702163954092194,0.38246813970235577,0.8352245506256758,0.38246813970235577,0.011702163954092194,2.193906710341046e-6,1.3142351226731804e-32
0.,0.006236925470067141,0.09914278831728938,0.45889032933917334,0.7477233299470799,0.45889032933917334,0.09914278831728938,0.006236925470067141,0.
4.0145965197399786e-32,2.6125830438441266e-6,0.010100975383460772,0.3558727333075835,0.8616153051228135,0.3558727333075835,0.010100975383460772,2.6125830438441266e-6,4.0145965197399786e-32
0.,0.00887750563948736,0.13440046476355041,0.48710805643186833,0.6994278038402743,0.48710805643186833,0.13440046476355041,0.00887750563948736,0.
0.,0.0005465199487957032,0.04406306769581148,0.4132757934098501,0.8090662400452078,0.4132757934098501,0.04406306769581148,0.0005465199487957032,0.
