0.,1.6009876405621915e-6,0.00015287598470719422,0.004246726732668004,0.04233883010664801,0.18651670753055669,0.4437731644479995,0.6826952243918278,0.7751044947926673,0.6826952243918278,0.4437731644479995,0.18651670753055669,0.04233883010664801,0.004246726732668004,0.00015287598470719422,1.6009876405621915e-6,0.
0.,1.3169068134299811e-9,1.7328708045189832e-6,0.0003155884058050407,0.011131500022596738,0.10633781442546623,0.38243498817462124,0.7027636597651006,0.8347875250788317,0.7027636597651006,0.38243498817462124,0.10633781442546623,0.011131500022596738,0.0003155884058050407,1.7328708045189832e-6,1.3169068134299811e-9,0.
0.,5.662600195860163e-10,9.439503482361032e-7,0.00020832896372232498,0.008568084079388484,0.09225948706648411,0.3624477536058468,0.7043546726801628,0.8531473773659899,0.7043546726801628,0.3624477536058468,0.09225948706648411,0.008568084079388484,0.00020832896372232498,9.439503482361032e-7,5.662600195860163e-10,0.
0.,1.8576430596207811e-9,2.132490756917067e-6,0.0003531713098846279,0.011723477236023407,0.10826662279032005,0.3836553866217124,0.7022676302344387,0.8339900097289101,0.7022676302344387,0.3836553866217124,0.10826662279032005,0.011723477236023407,0.0003531713098846279,2.132490756917067e-6,1.8576430596207811e-9,0.
0.,2.419365765179729e-9,1.9770118653692645e-6,0.0002767129013320665,0.008891569610506652,0.08744805886341775,0.34620928705987536,0.7025850043122113,0.8703870877042963,0.7025850043122113,0.34620928705987536,0.08744805886341775,0.008891569610506652,0.0002767129013320665,1.9770118653692645e-6,2.419365765179729e-9,0.
-4.7682083775797755e-30,1.1345247791577054e-7,0.00002644383767085873,0.00143077434324237,0.02298199939776963,0.13972133650996893,0.40605795982232107,0.6947904166442893,0.8152681011646797,0.6947904166442893,0.40605795982232107,0.13972133650996893,0.02298199939776963,0.00143077434324237,0.00002644383767085873,1.1345247791577054e-7,-4.7682083775797755e-30
7.097408293522746e-31,3.0164976432966256e-8,0.000011602534755952715,0.000895306378231078,0.018178946323271886,0.12706454004758827,0.39642408543915303,0.6977175901740025,0.824089321010009,0.6977175901740025,0.39642408543915303,0.12706454004758827,0.018178946323271886,0.000895306378231078,0.000011602534755952715,3.0164976432966256e-8,7.097408293522746e-31
0.,7.025483185287694e-9,4.6104863879668915e-6,0.0005222283935549086,0.013737450229542673,0.11265244177808637,0.3831987837594606,0.7006629283459975,0.8358836112552169,0.7006629283459975,0.3831987837594606,0.11265244177808637,0.013737450229542673,0.0005222283935549086,4.6104863879668915e-6,7.025483185287694e-9,0.
-1.845914839237653e-32,2.298037088910942e-9,2.228695862948664e-6,0.0003362042264434678,0.010797860265517618,0.10080198776946084,0.37001117632781777,0.7026046278332336,0.8475382760630864,0.7026046278332336,0.37001117632781777,0.10080198776946084,0.010797860265517618,0.0003362042264434678,2.228695862948664e-6,2.298037088910942e-9,-1.845914839237653e-32
0.,4.2196912689417006e-10,7.427801120808447e-7,0.00017327959333270844,0.007529403586111184,0.08541297527122957,0.35108781375760195,0.704589177961027,0.8636416666406699,0.704589177961027,0.35108781375760195,0.08541297527122957,0.007529403586111184,0.00017327959333270844,7.427801120808447e-7,4.2196912689417006e-10,0.
0.,3.946858490777411e-6,0.00027371148870427,0.006018924050155129,0.05104200204590155,0.2026129158782369,0.45379454961066124,0.6777569534769208,0.7629186357930067,0.6777569534769208,0.45379454961066124,0.2026129158782369,0.05104200204590155,0.006018924050155129,0.00027371148870427,3.946858490777411e-6,0.
0.,0.00001439920961988356,0.0003869701383492005,0.0051099957004059615,0.03635430327656938,0.15143402997862615,0.3966209528812834,0.6902779995873185,0.8269557899297114,0.6902779995873185,0.3966209528812834,0.15143402997862615,0.03635430327656938,0.0051099957004059615,0.0003869701383492005,0.00001439920961988356,0.
0.,2.401466735330389e-8,0.00001042411495677787,0.0008671607802326779,0.018292760838955615,0.12923606964533493,0.4007423256191573,0.697529278232218,0.8195381711665926,0.697529278232218,0.4007423256191573,0.12923606964533493,0.018292760838955615,0.0008671607802326779,0.00001042411495677787,2.401466735330389e-8,0.
-5.529226178373312e-31,2.218353878736432e-8,8.413645549737463e-6,0.0006693298922669968,0.014480075378132166,0.10990403796508645,0.3729058803535039,0.6999068323910771,0.8470922050161249,0.6999068323910771,0.3729058803535039,0.10990403796508645,0.014480075378132166,0.0006693298922669968,8.413645549737463e-6,2.218353878736432e-8,-5.529226178373312e-31
0.,0.00005310031948722677,0.0013220583034975733,0.014255010527297855,0.0765511353684016,0.23450627027823884,0.4653365713854223,0.6669596992502279,0.7450750126891543,0.6669596992502279,0.4653365713854223,0.23450627027823884,0.0765511353684016,0.014255010527297855,0.0013220583034975733,0.00005310031948722677,0.
