0.,3.910139995203385e-6,0.013838490456102071,0.3894875637854517,0.8293142850256557,0.3894875637854517,0.013838490456102071,3.910139995203385e-6,0.
0.,2.069790503862395e-6,0.010584337808885765,0.369343820401995,0.8480457109033127,0.369343820401995,0.010584337808885765,2.069790503862395e-6,0.
0.,0.003168456751484631,0.1068695654694827,0.48622495772433755,0.7104161955362535,0.48622495772433755,0.1068695654694827,0.003168456751484631,0.
-5.078453409919084e-32,2.6080632189267487e-6,0.00946232507038983,0.347017886024625,0.8701501467136974,0.347017886024625,0.00946232507038983,2.6080632189267487e-6,-5.078453409919084e-32
-8.356813465403553e-34,4.479681787141243e-7,0.005706596677197594,0.3275446197288856,0.8851194908826203,0.3275446197288856,0.005706596677197594,4.479681787141243e-7,-8.356813465403553e-34
-7.176025485533215e-32,3.6019512851599145e-6,0.011587383817557362,0.36588993596019215,0.8524878074740523,0.36588993596019215,0.011587383817557362,3.6019512851599145e-6,-7.176025485533215e-32
0.,0.000028278745759125412,0.025268570929334277,0.4183898893844166,0.8024213546195674,0.4183898893844166,0.025268570929334277,0.000028278745759125412,0.
4.732070095820836e-31,8.679364443934818e-6,0.01554578806572286,0.38215913261079665,0.8379825129805818,0.38215913261079665,0.01554578806572286,8.679364443934818e-6,4.732070095820836e-31
0.,0.000058378639641147465,0.030179861063167685,0.422531129078882,0.7985621387370536,0.422531129078882,0.030179861063167685,0.000058378639641147465,0.
0.,9.490355203119383e-7,0.007443938282475876,0.3424701733179998,0.8724707067617593,0.3424701733179998,0.007443938282475876,9.490355203119383e-7,0.
0.,1.8346124714202099e-6,0.008366949535781217,0.3401073507398585,0.8760895856988828,0.3401073507398585,0.008366949535781217,1.8346124714202099e-6,0.
-6.568138435160879e-32,4.435411974696332e-6,0.014414115421068184,0.391667701683878,0.8273510982318956,0.391667701683878,0.014414115421068184,4.435411974696332e-6,-6.568138435160879e-32
0.,0.00005415507914216922,0.021287086678723588,0.3751225255155181,0.8474692423534762,0.3751225255155181,0.021287086678723588,0.00005415507914216922,0.
0.,7.796742911764391e-7,0.007952456235137588,0.35744445008177145,0.8575936486654954,0.35744445008177145,0.007952456235137588,7.796742911764391e-7,0.
0.,7.124146210382158e-7,0.006394107162389308,0.33000702661803616,0.8837837512158753,0.33000702661803616,0.006394107162389308,7.124146210382158e-7,0.
3.7103244856950496e-32,2.183583774542257e-6,0.008754339488575869,0.34143936300436345,0.8751568969725516,0.34143936300436345,0.008754339488575869,2.183583774542257e-6,3.7103244856950496e-32
1.5193878176576565e-29,0.00003162226633244485,0.019771905225311494,0.3793115246515674,0.8426611267608368,0.3793115246515674,0.019771905225311494,0.00003162226633244485,1.5193878176576565e-29
